Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1013909,-,-,-,29.69,-82.3,-5,55,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.0.1
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Cloud Type,Dew Point,Surface Albedo,Wind Speed,Relative Humidity,Temperature
2016,4,16,3,30,0,0,0,4,16,0.13143999874591827,1.6,88.74,18
2016,4,16,4,0,0,0,0,4,16,0.13143999874591827,1.5,88.87,18
2016,4,16,4,30,0,0,0,3,16,0.13143999874591827,1.5,88.9,18
2016,4,16,5,0,0,0,0,3,16,0.13143999874591827,1.5,88.97,18
2016,4,16,5,30,0,0,0,1,16,0.13143999874591827,1.6,88.99,18
2016,4,16,6,0,0,0,0,1,16,0.13143999874591827,1.8,89.15,18
2016,4,16,6,30,38,51,42,1,16,0.13143999874591827,1.9000000000000001,89.16,18
2016,4,16,7,0,87,210,131,3,16,0.13143999874591827,2.0,84.8,19
2016,4,16,7,30,124,350,234,1,16,0.13143999874591827,2.3000000000000003,84.81,19
2016,4,16,8,0,148,465,343,1,16,0.13143999874591827,2.6,79.24,20
2016,4,16,8,30,228,150,306,2,16,0.13143999874591827,2.7,79.25,20
2016,4,16,9,0,180,613,556,1,15,0.13143999874591827,2.8000000000000003,72.87,21
2016,4,16,9,30,293,45,324,3,15,0.13143999874591827,2.8000000000000003,72.87,21
2016,4,16,10,0,373,139,480,3,15,0.13143999874591827,2.8000000000000003,67.77,22
2016,4,16,10,30,412,150,537,3,15,0.13143999874591827,2.8000000000000003,67.76,22
2016,4,16,11,0,197,767,873,1,15,0.13143999874591827,2.8000000000000003,63.83,23
2016,4,16,11,30,201,779,915,1,15,0.13143999874591827,2.8000000000000003,63.82,23
2016,4,16,12,0,208,778,938,1,15,0.13143999874591827,2.8000000000000003,59.910000000000004,24
2016,4,16,12,30,447,349,777,3,15,0.13143999874591827,2.8000000000000003,59.910000000000004,24
2016,4,16,13,0,297,15,312,3,15,0.13143999874591827,2.8000000000000003,59.46,24
2016,4,16,13,30,432,338,741,2,15,0.13143999874591827,2.8000000000000003,59.46,24
2016,4,16,14,0,426,283,674,3,15,0.13143999874591827,2.9000000000000004,58.75,24
2016,4,16,14,30,198,735,807,0,15,0.13143999874591827,2.9000000000000004,62.39,23
2016,4,16,15,0,182,725,737,1,15,0.13143999874591827,2.9000000000000004,61.43,23
2016,4,16,15,30,173,691,651,1,15,0.13143999874591827,2.9000000000000004,65.27,22
2016,4,16,16,0,190,6,194,3,14,0.13143999874591827,2.9000000000000004,63.63,22
2016,4,16,16,30,143,602,453,1,14,0.13143999874591827,2.8000000000000003,67.65,21
2016,4,16,17,0,142,8,145,2,14,0.13143999874591827,2.8000000000000003,65.75,21
2016,4,16,17,30,99,0,99,3,14,0.13143999874591827,2.5,69.94,20
2016,4,16,18,0,71,310,132,1,14,0.13143999874591827,2.4000000000000004,68.72,20
2016,4,16,18,30,34,106,43,3,14,0.13143999874591827,2.2,73.12,19
2016,4,16,19,0,0,0,0,1,14,0.13143999874591827,2.0,73.08,19
2016,4,16,19,30,0,0,0,1,14,0.13143999874591827,1.9000000000000001,77.8,18
2016,4,16,20,0,0,0,0,1,14,0.13143999874591827,1.9000000000000001,78.72,18
2016,4,16,20,30,0,0,0,3,14,0.13143999874591827,1.8,83.85000000000001,17
2016,4,16,21,0,0,0,0,1,14,0.13143999874591827,1.8,84.97,17
2016,4,16,21,30,0,0,0,1,14,0.13143999874591827,1.6,90.53,16
2016,4,16,22,0,0,0,0,1,14,0.13143999874591827,1.5,91.89,16
2016,4,16,22,30,0,0,0,1,14,0.13143999874591827,1.4000000000000001,91.89,16
2016,4,16,23,0,0,0,0,1,14,0.13143999874591827,1.3,93.31,16
2016,4,16,23,30,0,0,0,1,14,0.13143999874591827,1.3,99.46000000000001,15
2016,4,17,0,0,0,0,0,1,15,0.13143999874591827,1.3,100.0,15
2016,4,17,0,30,0,0,0,1,15,0.13143999874591827,1.2000000000000002,100.0,15
2016,4,17,1,0,0,0,0,1,15,0.13143999874591827,1.2000000000000002,100.0,15
2016,4,17,1,30,0,0,0,0,15,0.13143999874591827,1.2000000000000002,100.0,15
2016,4,17,2,0,0,0,0,0,15,0.13143999874591827,1.2000000000000002,100.0,15
2016,4,17,2,30,0,0,0,0,15,0.13143999874591827,1.1,100.0,15
2016,4,17,3,0,0,0,0,0,15,0.13143999874591827,1.0,100.0,15
2016,4,17,3,30,0,0,0,0,14,0.13143999874591827,1.0,100.0,14
2016,4,17,4,0,0,0,0,0,14,0.13143999874591827,1.0,100.0,14
2016,4,17,4,30,0,0,0,1,14,0.13143999874591827,0.9,100.0,14
2016,4,17,5,0,0,0,0,1,14,0.13143999874591827,0.9,100.0,14
2016,4,17,5,30,0,0,0,3,14,0.13143999874591827,1.0,100.0,14
2016,4,17,6,0,0,0,0,1,14,0.13143999874591827,1.1,97.17,15
2016,4,17,6,30,39,133,52,1,14,0.13143999874591827,1.4000000000000001,91.17,16
2016,4,17,7,0,73,357,147,3,14,0.13143999874591827,1.8,80.42,18
2016,4,17,7,30,102,0,102,3,14,0.13143999874591827,2.1,75.56,19
2016,4,17,8,0,116,0,116,3,13,0.13143999874591827,2.5,63.940000000000005,21
2016,4,17,8,30,229,148,307,3,13,0.13143999874591827,2.6,63.940000000000005,21
2016,4,17,9,0,251,353,469,2,13,0.13143999874591827,2.8000000000000003,56.81,22
2016,4,17,9,30,304,330,535,2,13,0.13143999874591827,2.8000000000000003,53.47,23
2016,4,17,10,0,375,176,511,2,12,0.13143999874591827,2.8000000000000003,48.29,24
2016,4,17,10,30,399,274,628,3,12,0.13143999874591827,2.8000000000000003,48.28,24
2016,4,17,11,0,313,19,330,3,11,0.13143999874591827,2.8000000000000003,46.06,24
2016,4,17,11,30,463,226,671,3,11,0.13143999874591827,2.8000000000000003,46.050000000000004,24
2016,4,17,12,0,478,132,603,3,10,0.13143999874591827,2.8000000000000003,40.85,25
2016,4,17,12,30,459,315,758,2,10,0.13143999874591827,2.8000000000000003,40.84,25
2016,4,17,13,0,145,902,992,0,9,0.13143999874591827,2.8000000000000003,38.28,25
2016,4,17,13,30,143,898,966,1,9,0.13143999874591827,2.8000000000000003,40.63,24
2016,4,17,14,0,137,894,924,0,8,0.13143999874591827,2.8000000000000003,38.39,24
2016,4,17,14,30,134,880,864,0,8,0.13143999874591827,2.7,38.39,24
2016,4,17,15,0,127,865,791,0,8,0.13143999874591827,2.7,36.53,24
2016,4,17,15,30,121,839,703,0,8,0.13143999874591827,2.7,38.79,23
2016,4,17,16,0,112,808,604,0,7,0.13143999874591827,2.7,38.83,22
2016,4,17,16,30,104,761,496,0,7,0.13143999874591827,2.6,41.28,21
2016,4,17,17,0,92,698,382,0,6,0.13143999874591827,2.5,42.14,20
2016,4,17,17,30,78,603,265,0,6,0.13143999874591827,2.2,44.84,19
2016,4,17,18,0,60,454,151,1,7,0.13143999874591827,1.9000000000000001,49.03,18
2016,4,17,18,30,32,222,52,1,7,0.13143999874591827,1.6,55.64,16
2016,4,17,19,0,0,0,0,1,7,0.13143999874591827,1.3,62.08,15
2016,4,17,19,30,0,0,0,1,7,0.13143999874591827,1.2000000000000002,66.22,14
2016,4,17,20,0,0,0,0,1,8,0.13143999874591827,1.1,69.91,14
2016,4,17,20,30,0,0,0,1,8,0.13143999874591827,1.0,74.60000000000001,13
2016,4,17,21,0,0,0,0,1,9,0.13143999874591827,0.9,78.62,13
2016,4,17,21,30,0,0,0,1,9,0.13143999874591827,0.9,78.60000000000001,13
2016,4,17,22,0,0,0,0,1,10,0.13143999874591827,0.9,82.03,13
2016,4,17,22,30,0,0,0,1,10,0.13143999874591827,0.9,87.57000000000001,12
2016,4,17,23,0,0,0,0,1,10,0.13143999874591827,0.9,89.96000000000001,12
2016,4,17,23,30,0,0,0,1,10,0.13143999874591827,0.9,89.96000000000001,12
2016,4,18,0,0,0,0,0,1,10,0.13143999874591827,0.9,91.14,12
2016,4,18,0,30,0,0,0,1,10,0.13143999874591827,0.9,91.14,12
2016,4,18,1,0,0,0,0,1,10,0.13143999874591827,0.9,91.39,12
2016,4,18,1,30,0,0,0,1,10,0.13143999874591827,0.9,91.39,12
2016,4,18,2,0,0,0,0,1,10,0.13143999874591827,0.9,91.38,12
2016,4,18,2,30,0,0,0,1,10,0.13143999874591827,0.9,91.37,12
2016,4,18,3,0,0,0,0,3,10,0.13143999874591827,1.0,91.4,12
2016,4,18,3,30,0,0,0,3,10,0.13143999874591827,0.9,97.62,11
2016,4,18,4,0,0,0,0,3,10,0.13143999874591827,0.9,97.93,11
2016,4,18,4,30,0,0,0,1,10,0.13143999874591827,0.9,97.93,11
2016,4,18,5,0,0,0,0,1,10,0.13143999874591827,0.9,98.5,11
2016,4,18,5,30,0,0,0,1,10,0.13143999874591827,1.0,98.51,11
2016,4,18,6,0,0,0,0,1,10,0.13143999874591827,1.2000000000000002,93.14,12
2016,4,18,6,30,36,240,60,0,10,0.13143999874591827,1.3,87.25,13
2016,4,18,7,0,62,473,162,0,11,0.13143999874591827,1.5,78.54,15
2016,4,18,7,30,80,613,277,0,11,0.13143999874591827,1.7000000000000002,69.15,17
2016,4,18,8,0,92,709,395,0,11,0.13143999874591827,1.9000000000000001,62.0,19
2016,4,18,8,30,102,775,511,0,11,0.13143999874591827,2.0,58.28,20
2016,4,18,9,0,111,823,621,0,11,0.13143999874591827,2.1,51.29,22
2016,4,18,9,30,117,859,721,0,11,0.13143999874591827,2.0,48.27,23
2016,4,18,10,0,123,885,809,0,10,0.13143999874591827,2.0,43.59,24
2016,4,18,10,30,127,904,884,0,10,0.13143999874591827,1.9000000000000001,43.57,24
2016,4,18,11,0,131,918,944,0,10,0.13143999874591827,1.9000000000000001,39.02,25
2016,4,18,11,30,133,928,987,0,10,0.13143999874591827,1.9000000000000001,39.01,25
2016,4,18,12,0,134,933,1013,0,9,0.13143999874591827,1.9000000000000001,35.25,26
2016,4,18,12,30,134,934,1021,0,9,0.13143999874591827,1.9000000000000001,35.24,26
2016,4,18,13,0,133,933,1011,0,9,0.13143999874591827,1.9000000000000001,32.22,27
2016,4,18,13,30,131,927,983,0,8,0.13143999874591827,1.9000000000000001,32.21,27
2016,4,18,14,0,128,918,938,0,8,0.13143999874591827,2.0,31.6,27
2016,4,18,14,30,125,904,876,0,8,0.13143999874591827,2.0,33.5,26
2016,4,18,15,0,119,886,801,0,8,0.13143999874591827,2.0,32.97,26
2016,4,18,15,30,114,859,711,0,8,0.13143999874591827,2.0,34.980000000000004,25
2016,4,18,16,0,106,826,610,0,8,0.13143999874591827,2.0,34.81,25
2016,4,18,16,30,98,778,501,0,8,0.13143999874591827,1.8,36.95,24
2016,4,18,17,0,87,714,385,0,9,0.13143999874591827,1.7000000000000002,41.01,23
2016,4,18,17,30,75,620,268,0,9,0.13143999874591827,1.4000000000000001,46.32,21
2016,4,18,18,0,57,480,154,0,10,0.13143999874591827,1.2000000000000002,53.800000000000004,20
2016,4,18,18,30,31,250,54,1,10,0.13143999874591827,1.1,60.94,18
2016,4,18,19,0,0,0,0,0,10,0.13143999874591827,1.0,65.06,17
2016,4,18,19,30,0,0,0,1,10,0.13143999874591827,1.0,69.33,16
2016,4,18,20,0,0,0,0,0,11,0.13143999874591827,1.0,72.33,16
2016,4,18,20,30,0,0,0,1,11,0.13143999874591827,0.9,77.10000000000001,15
2016,4,18,21,0,0,0,0,1,11,0.13143999874591827,0.8,80.61,15
2016,4,18,21,30,0,0,0,1,11,0.13143999874591827,0.7000000000000001,85.98,14
2016,4,18,22,0,0,0,0,3,12,0.13143999874591827,0.7000000000000001,88.3,14
2016,4,18,22,30,0,0,0,7,12,0.13143999874591827,0.7000000000000001,94.21000000000001,13
2016,4,18,23,0,0,0,0,3,12,0.13143999874591827,0.7000000000000001,95.29,13
2016,4,18,23,30,0,0,0,1,12,0.13143999874591827,0.7000000000000001,95.28,13
2016,4,19,0,0,0,0,0,1,12,0.13143999874591827,0.8,95.94,13
2016,4,19,0,30,0,0,0,0,11,0.13143999874591827,0.8,100.0,12
2016,4,19,1,0,0,0,0,1,11,0.13143999874591827,0.8,100.0,12
2016,4,19,1,30,0,0,0,1,11,0.13143999874591827,0.7000000000000001,100.0,12
2016,4,19,2,0,0,0,0,1,11,0.13143999874591827,0.7000000000000001,100.0,12
2016,4,19,2,30,0,0,0,3,11,0.13143999874591827,0.6000000000000001,100.0,11
2016,4,19,3,0,0,0,0,3,11,0.13143999874591827,0.6000000000000001,100.0,11
2016,4,19,3,30,0,0,0,1,11,0.13143999874591827,0.6000000000000001,100.0,11
2016,4,19,4,0,0,0,0,1,11,0.13143999874591827,0.6000000000000001,100.0,11
2016,4,19,4,30,0,0,0,1,11,0.13143999874591827,0.5,100.0,11
2016,4,19,5,0,0,0,0,1,11,0.13143999874591827,0.5,100.0,11
2016,4,19,5,30,0,0,0,1,11,0.13143999874591827,0.6000000000000001,100.0,11
2016,4,19,6,0,0,0,0,1,11,0.13143999874591827,0.7000000000000001,100.0,12
2016,4,19,6,30,37,249,63,0,13,0.13143999874591827,0.8,95.87,14
2016,4,19,7,0,64,466,165,0,13,0.13143999874591827,1.0,86.82000000000001,16
2016,4,19,7,30,83,601,279,0,13,0.13143999874591827,1.1,76.52,18
2016,4,19,8,0,95,700,396,0,13,0.13143999874591827,1.2000000000000002,66.55,20
2016,4,19,8,30,106,764,511,0,13,0.13143999874591827,1.2000000000000002,62.57,21
2016,4,19,9,0,110,822,621,0,12,0.13143999874591827,1.4000000000000001,53.18,23
2016,4,19,9,30,116,856,720,0,12,0.13143999874591827,1.4000000000000001,50.08,24
2016,4,19,10,0,115,895,811,0,12,0.13143999874591827,1.5,44.52,25
2016,4,19,10,30,119,913,885,1,12,0.13143999874591827,1.4000000000000001,44.51,25
2016,4,19,11,0,120,930,945,0,11,0.13143999874591827,1.4000000000000001,40.14,26
2016,4,19,11,30,448,301,726,2,11,0.13143999874591827,1.2000000000000002,37.83,27
2016,4,19,12,0,122,943,1013,0,11,0.13143999874591827,1.2000000000000002,34.75,28
2016,4,19,12,30,122,944,1020,0,11,0.13143999874591827,1.1,34.730000000000004,28
2016,4,19,13,0,126,935,1007,1,10,0.13143999874591827,1.0,34.14,28
2016,4,19,13,30,125,929,979,0,10,0.13143999874591827,0.9,34.12,28
2016,4,19,14,0,125,914,932,0,10,0.13143999874591827,0.8,31.900000000000002,29
2016,4,19,14,30,121,899,871,1,10,0.13143999874591827,0.7000000000000001,33.79,28
2016,4,19,15,0,119,876,794,0,10,0.13143999874591827,0.7000000000000001,33.79,28
2016,4,19,15,30,113,848,704,1,10,0.13143999874591827,0.7000000000000001,33.79,28
2016,4,19,16,0,110,804,602,0,10,0.13143999874591827,0.8,33.77,28
2016,4,19,16,30,102,755,494,0,10,0.13143999874591827,0.8,35.79,27
2016,4,19,17,0,91,689,380,0,11,0.13143999874591827,0.9,40.050000000000004,26
2016,4,19,17,30,77,595,264,1,11,0.13143999874591827,0.6000000000000001,45.11,24
2016,4,19,18,0,59,454,152,1,13,0.13143999874591827,0.4,53.4,23
2016,4,19,18,30,32,237,54,3,13,0.13143999874591827,0.30000000000000004,60.31,21
2016,4,19,19,0,0,0,0,3,12,0.13143999874591827,0.2,61.65,20
2016,4,19,19,30,0,0,0,7,12,0.13143999874591827,0.2,65.62,19
2016,4,19,20,0,0,0,0,7,12,0.13143999874591827,0.2,67.39,19
2016,4,19,20,30,0,0,0,1,12,0.13143999874591827,0.2,71.74,18
2016,4,19,21,0,0,0,0,3,13,0.13143999874591827,0.30000000000000004,73.26,18
2016,4,19,21,30,0,0,0,1,13,0.13143999874591827,0.4,78.0,17
2016,4,19,22,0,0,0,0,8,13,0.13143999874591827,0.6000000000000001,78.37,17
2016,4,19,22,30,0,0,0,7,13,0.13143999874591827,0.7000000000000001,83.46000000000001,16
2016,4,19,23,0,0,0,0,7,13,0.13143999874591827,0.8,82.9,16
2016,4,19,23,30,0,0,0,8,13,0.13143999874591827,0.8,82.88,16
2016,4,20,0,0,0,0,0,8,12,0.13143999874591827,0.8,82.37,16
2016,4,20,0,30,0,0,0,8,12,0.13143999874591827,0.7000000000000001,87.78,15
2016,4,20,1,0,0,0,0,7,12,0.13143999874591827,0.7000000000000001,87.62,15
2016,4,20,1,30,0,0,0,8,12,0.13143999874591827,0.7000000000000001,93.45,14
2016,4,20,2,0,0,0,0,7,12,0.13143999874591827,0.7000000000000001,93.57000000000001,14
2016,4,20,2,30,0,0,0,7,12,0.13143999874591827,0.6000000000000001,93.58,14
2016,4,20,3,0,0,0,0,8,12,0.13143999874591827,0.6000000000000001,93.52,14
2016,4,20,3,30,0,0,0,8,12,0.13143999874591827,0.6000000000000001,93.54,14
2016,4,20,4,0,0,0,0,8,12,0.13143999874591827,0.6000000000000001,93.49,14
2016,4,20,4,30,0,0,0,8,12,0.13143999874591827,0.6000000000000001,93.5,14
2016,4,20,5,0,0,0,0,8,12,0.13143999874591827,0.6000000000000001,93.48,14
2016,4,20,5,30,0,0,0,8,12,0.13143999874591827,0.6000000000000001,93.51,14
2016,4,20,6,0,0,0,0,8,13,0.13143999874591827,0.6000000000000001,95.3,14
2016,4,20,6,30,40,239,66,4,13,0.13143999874591827,0.7000000000000001,89.37,15
2016,4,20,7,0,69,440,166,8,13,0.13143999874591827,0.9,79.12,17
2016,4,20,7,30,90,574,279,1,13,0.13143999874591827,0.8,74.3,18
2016,4,20,8,0,105,597,364,8,13,0.13143999874591827,0.8,64.17,20
2016,4,20,8,30,122,723,508,1,13,0.13143999874591827,0.8,60.35,21
2016,4,20,9,0,183,574,542,8,12,0.13143999874591827,0.8,50.300000000000004,23
2016,4,20,9,30,141,810,715,1,12,0.13143999874591827,0.7000000000000001,47.36,24
2016,4,20,10,0,147,839,803,0,11,0.13143999874591827,0.7000000000000001,42.07,25
2016,4,20,10,30,281,606,791,8,11,0.13143999874591827,0.7000000000000001,42.06,25
2016,4,20,11,0,358,476,781,8,10,0.13143999874591827,0.7000000000000001,37.59,26
2016,4,20,11,30,464,243,689,8,10,0.13143999874591827,0.7000000000000001,37.58,26
2016,4,20,12,0,394,502,869,8,10,0.13143999874591827,0.7000000000000001,34.5,27
2016,4,20,12,30,406,445,830,8,10,0.13143999874591827,0.6000000000000001,34.49,27
2016,4,20,13,0,167,877,994,1,9,0.13143999874591827,0.6000000000000001,34.1,27
2016,4,20,13,30,165,869,966,1,9,0.13143999874591827,0.6000000000000001,34.09,27
2016,4,20,14,0,357,464,768,8,9,0.13143999874591827,0.7000000000000001,34.12,27
2016,4,20,14,30,388,318,654,4,9,0.13143999874591827,0.7000000000000001,34.11,27
2016,4,20,15,0,304,443,646,8,10,0.13143999874591827,0.8,34.71,27
2016,4,20,15,30,284,399,563,8,10,0.13143999874591827,0.8,34.71,27
2016,4,20,16,0,221,460,503,7,10,0.13143999874591827,0.9,36.62,27
2016,4,20,16,30,213,290,364,3,10,0.13143999874591827,0.9,38.83,26
2016,4,20,17,0,97,611,355,7,11,0.13143999874591827,1.0,43.54,25
2016,4,20,17,30,99,468,246,2,11,0.13143999874591827,0.9,46.22,24
2016,4,20,18,0,70,349,142,2,13,0.13143999874591827,0.8,53.88,23
2016,4,20,18,30,35,172,51,8,13,0.13143999874591827,0.8,57.25,22
2016,4,20,19,0,0,0,0,8,13,0.13143999874591827,0.8,60.82,21
2016,4,20,19,30,0,0,0,8,13,0.13143999874591827,0.8,64.69,20
2016,4,20,20,0,0,0,0,8,13,0.13143999874591827,0.9,67.36,20
2016,4,20,20,30,0,0,0,8,13,0.13143999874591827,0.9,71.67,19
2016,4,20,21,0,0,0,0,3,14,0.13143999874591827,0.9,73.9,19
2016,4,20,21,30,0,0,0,1,14,0.13143999874591827,0.9,78.66,18
2016,4,20,22,0,0,0,0,8,14,0.13143999874591827,1.0,80.11,18
2016,4,20,22,30,0,0,0,8,14,0.13143999874591827,0.9,80.11,18
2016,4,20,23,0,0,0,0,8,14,0.13143999874591827,0.9,80.92,18
2016,4,20,23,30,0,0,0,4,14,0.13143999874591827,0.8,86.17,17
2016,4,21,0,0,0,0,0,8,14,0.13143999874591827,0.8,86.93,17
2016,4,21,0,30,0,0,0,4,14,0.13143999874591827,0.8,86.92,17
2016,4,21,1,0,0,0,0,4,14,0.13143999874591827,0.8,87.52,17
2016,4,21,1,30,0,0,0,8,14,0.13143999874591827,0.8,93.23,16
2016,4,21,2,0,0,0,0,8,14,0.13143999874591827,0.8,93.63,16
2016,4,21,2,30,0,0,0,3,14,0.13143999874591827,0.8,93.63,16
2016,4,21,3,0,0,0,0,1,15,0.13143999874591827,0.8,93.8,16
2016,4,21,3,30,0,0,0,3,15,0.13143999874591827,0.8,93.8,16
2016,4,21,4,0,0,0,0,4,15,0.13143999874591827,0.8,94.08,16
2016,4,21,4,30,0,0,0,8,15,0.13143999874591827,0.7000000000000001,100.0,15
2016,4,21,5,0,0,0,0,3,15,0.13143999874591827,0.7000000000000001,100.0,15
2016,4,21,5,30,0,0,0,1,15,0.13143999874591827,0.8,100.0,15
2016,4,21,6,0,0,0,0,1,15,0.13143999874591827,0.9,95.7,16
2016,4,21,6,30,41,215,65,0,15,0.13143999874591827,1.1,89.84,17
2016,4,21,7,0,75,395,163,0,15,0.13143999874591827,1.4000000000000001,80.32000000000001,19
2016,4,21,7,30,99,525,273,0,15,0.13143999874591827,1.8,70.99,21
2016,4,21,8,0,119,609,385,0,14,0.13143999874591827,2.2,60.45,23
2016,4,21,8,30,133,676,496,0,14,0.13143999874591827,2.2,56.92,24
2016,4,21,9,0,273,281,450,2,14,0.13143999874591827,2.2,51.94,25
2016,4,21,9,30,309,335,547,2,14,0.13143999874591827,2.1,51.94,25
2016,4,21,10,0,140,829,789,1,13,0.13143999874591827,2.1,47.38,26
2016,4,21,10,30,344,33,372,2,13,0.13143999874591827,2.0,44.67,27
2016,4,21,11,0,357,29,383,2,13,0.13143999874591827,1.9000000000000001,40.77,28
2016,4,21,11,30,457,93,543,3,13,0.13143999874591827,1.9000000000000001,40.75,28
2016,4,21,12,0,157,867,979,1,13,0.13143999874591827,1.9000000000000001,37.7,29
2016,4,21,12,30,478,101,575,3,13,0.13143999874591827,1.8,37.69,29
2016,4,21,13,0,483,210,682,3,13,0.13143999874591827,1.8,37.45,29
2016,4,21,13,30,261,13,273,4,13,0.13143999874591827,1.7000000000000002,37.44,29
2016,4,21,14,0,352,491,788,3,13,0.13143999874591827,1.7000000000000002,37.730000000000004,29
2016,4,21,14,30,161,805,834,0,13,0.13143999874591827,1.6,39.97,28
2016,4,21,15,0,159,774,758,1,13,0.13143999874591827,1.5,40.61,28
2016,4,21,15,30,152,743,672,1,13,0.13143999874591827,1.4000000000000001,43.050000000000004,27
2016,4,21,16,0,281,162,381,2,13,0.13143999874591827,1.3,44.58,27
2016,4,21,16,30,140,623,466,0,13,0.13143999874591827,1.2000000000000002,47.28,26
2016,4,21,17,0,124,550,356,0,14,0.13143999874591827,1.1,49.550000000000004,26
2016,4,21,17,30,103,453,246,1,14,0.13143999874591827,0.9,52.57,25
2016,4,21,18,0,74,327,142,1,16,0.13143999874591827,0.7000000000000001,61.050000000000004,24
2016,4,21,18,30,36,143,50,3,16,0.13143999874591827,0.7000000000000001,64.84,23
2016,4,21,19,0,0,0,0,3,15,0.13143999874591827,0.7000000000000001,68.5,22
2016,4,21,19,30,0,0,0,3,15,0.13143999874591827,0.7000000000000001,72.82000000000001,21
2016,4,21,20,0,0,0,0,3,16,0.13143999874591827,0.8,73.96000000000001,21
2016,4,21,20,30,0,0,0,1,16,0.13143999874591827,0.8,78.66,20
2016,4,21,21,0,0,0,0,0,16,0.13143999874591827,0.9,80.26,20
2016,4,21,21,30,0,0,0,1,16,0.13143999874591827,0.9,85.38,19
2016,4,21,22,0,0,0,0,1,16,0.13143999874591827,1.0,86.64,19
2016,4,21,22,30,0,0,0,1,16,0.13143999874591827,1.0,86.63,19
2016,4,21,23,0,0,0,0,3,16,0.13143999874591827,1.1,87.7,19
2016,4,21,23,30,0,0,0,3,16,0.13143999874591827,1.1,87.69,19
2016,4,22,0,0,0,0,0,3,17,0.13143999874591827,1.2000000000000002,88.72,19
2016,4,22,0,30,0,0,0,4,17,0.13143999874591827,1.2000000000000002,94.42,18
2016,4,22,1,0,0,0,0,4,17,0.13143999874591827,1.2000000000000002,95.44,18
2016,4,22,1,30,0,0,0,3,17,0.13143999874591827,1.2000000000000002,95.43,18
2016,4,22,2,0,0,0,0,1,17,0.13143999874591827,1.2000000000000002,96.31,18
2016,4,22,2,30,0,0,0,1,17,0.13143999874591827,1.1,96.31,18
2016,4,22,3,0,0,0,0,1,17,0.13143999874591827,1.0,97.06,18
2016,4,22,3,30,0,0,0,1,17,0.13143999874591827,0.9,97.06,18
2016,4,22,4,0,0,0,0,8,17,0.13143999874591827,0.8,97.58,18
2016,4,22,4,30,0,0,0,1,17,0.13143999874591827,0.7000000000000001,100.0,17
2016,4,22,5,0,0,0,0,3,17,0.13143999874591827,0.7000000000000001,100.0,17
2016,4,22,5,30,0,0,0,8,17,0.13143999874591827,0.8,100.0,17
2016,4,22,6,0,0,0,0,1,17,0.13143999874591827,0.9,99.92,18
2016,4,22,6,30,44,170,64,0,17,0.13143999874591827,1.0,93.87,19
2016,4,22,7,0,81,333,157,0,18,0.13143999874591827,1.2000000000000002,91.78,20
2016,4,22,7,30,108,460,263,0,18,0.13143999874591827,1.2000000000000002,86.3,21
2016,4,22,8,0,127,558,373,0,18,0.13143999874591827,1.4000000000000001,77.43,23
2016,4,22,8,30,143,626,480,0,18,0.13143999874591827,1.5,72.92,24
2016,4,22,9,0,155,678,583,0,18,0.13143999874591827,1.6,66.27,25
2016,4,22,9,30,165,717,676,0,18,0.13143999874591827,1.6,66.26,25
2016,4,22,10,0,178,738,758,1,17,0.13143999874591827,1.7000000000000002,60.04,26
2016,4,22,10,30,184,760,828,0,17,0.13143999874591827,1.7000000000000002,60.03,26
2016,4,22,11,0,451,183,615,2,17,0.13143999874591827,1.7000000000000002,55.52,27
2016,4,22,11,30,381,32,411,3,17,0.13143999874591827,1.7000000000000002,55.5,27
2016,4,22,12,0,451,343,778,3,17,0.13143999874591827,1.7000000000000002,55.52,27
2016,4,22,12,30,214,766,946,1,17,0.13143999874591827,1.7000000000000002,55.5,27
2016,4,22,13,0,433,372,786,7,17,0.13143999874591827,1.7000000000000002,56.52,27
2016,4,22,13,30,150,2,152,8,17,0.13143999874591827,1.7000000000000002,59.92,26
2016,4,22,14,0,445,132,562,3,18,0.13143999874591827,1.7000000000000002,62.97,26
2016,4,22,14,30,215,698,800,1,18,0.13143999874591827,1.6,66.8,25
2016,4,22,15,0,199,685,730,1,19,0.13143999874591827,1.5,76.11,24
